date,open,high,low,close,volume,ticker,ma5,ma20,ma60,macd,macd_signal,macd_hist,rsi14,bb_width,bb_pct,atr14,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,ret_lag20,vol_ratio,pct_from_52w_high,stock_id,static_cap,sbv_rate,cal_day_of_week,cal_month,cal_day_of_month,cal_is_month_end,cal_is_qtr_end,cal_is_tet,cal_is_tet_pre,cal_rate_month,VNINDEX_close,usd_vnd,gold_vnd_per_gram,cross_HDB_lag1,cross_HDB_lag2,cross_TCB_lag1,cross_TCB_lag2,cross_TPB_lag1,cross_TPB_lag2,split
6/4/2024,14533,14563,14352,14443,8214357,HDB,14201.4078,14429.0526,14223.0167,19.9542,62.4281,-42.474,54.1285,0.0868,0.5108,355.3582,-0.0021,0.0297,0.0361,-0.0083,-0.0308,-0.0145,0.4994,-0.0362,0,1,4,1,6,4,0,0,0,0,1,1280,25432,1901462,14472.7725,14020.498,22966.6133,22893.5488,12853.7344,12568.8867,train
6/5/2024,14473,14563,14292,14292,9283832,HDB,14231.5596,14416.9919,14228.5445,11.782,52.2989,-40.5169,45,0.087,0.4002,342.436,-0.0105,-0.0126,0.0192,0.0106,-0.0271,-0.0167,0.5868,-0.0463,0,1,4,2,6,5,0,0,0,0,1,1280,25410,1923182,14442.6211,14472.7725,23185.8066,22966.6133,12853.7344,12853.7344,train
6/6/2024,14292,14443,14171,14292,15187892,HDB,14303.9236,14416.9919,14235.5799,5.2451,42.8882,-37.6431,43.8775,0.087,0.4002,340.2824,0,-0.0105,-0.0126,0.0256,-0.0413,0,0.9512,-0.0463,0,1,4,3,6,6,0,0,0,0,1,1280,25415,1936797,14291.8633,14442.6211,23137.0977,23185.8066,12818.1279,12853.7344,train
6/7/2024,14322,14382,14201,14292,8852120,HDB,14358.1967,14416.9919,14241.6102,0.0638,34.3233,-34.2595,36.7816,0.087,0.4002,318.7456,0,0,-0.0105,0.0192,-0.0209,0,0.5615,-0.0463,0,1,4,4,6,7,0,0,0,0,1,1290,25420,1883974,14291.8633,14291.8633,23380.6465,23137.0977,12996.1582,12818.1279,train
6/10/2024,14322,14412,14262,14412,10210597,HDB,14346.1361,14436.5905,14251.1583,5.6247,28.5836,-22.9589,40.9091,0.083,0.4799,307.9772,0.0084,0.0084,0.0084,-0.0042,0.0042,0.0276,0.6491,-0.0382,0,1,4,0,6,10,0,0,0,0,1,1290,25400,1884533,14291.8633,14291.8633,23916.4531,23380.6465,12889.3398,12996.1582,train
6/11/2024,14443,14473,14171,14201,17244983,HDB,14297.8936,14444.1285,14255.681,-6.9194,21.483,-28.4024,40.9091,0.0806,0.2914,312.2847,-0.0148,-0.0063,-0.0063,-0.0168,-0.0252,0.0107,1.0935,-0.0523,0,1,4,1,6,11,0,0,0,0,1,1280,25415,1885483,14412.4697,14291.8633,23819.0332,23916.4531,13067.3701,12889.3398,train
6/12/2024,14232,14473,14111,14473,12492259,HDB,14334.0754,14459.2043,14266.2341,4.9787,18.1821,-13.2034,42.2222,0.0785,0.512,307.9774,0.0189,0.0042,0.0126,0.0126,0.0232,0.0211,0.7901,-0.0342,0,1,4,2,6,12,0,0,0,0,1,1300,25435,1910272,14201.4082,14412.4697,24038.2266,23819.0332,12960.5518,13067.3701,train
6/13/2024,14593,14624,14412,14533,21822625,HDB,14382.318,14456.1892,14277.2896,19.0544,18.3566,0.6979,48.7805,0.0782,0.568,290.7479,0.0042,0.0231,0.0083,0.0167,0.0424,-0.0041,1.3611,-0.0302,0,1,4,3,6,13,0,0,0,0,1,1300,25435,1880997,14472.7725,14201.4082,24062.582,24038.2266,13138.5811,12960.5518,train
6/14/2024,14593,14624,14443,14443,18305899,HDB,14412.4695,14445.6361,14293.873,22.6495,19.2152,3.4343,51.9481,0.0772,0.4973,277.8258,-0.0062,-0.0021,0.0168,0.0105,0.0297,-0.0145,1.1732,-0.0362,0,1,4,4,6,14,0,0,0,0,1,1280,25435,1906511,14533.0762,14472.7725,24062.582,24062.582,13530.2461,13138.5811,train
6/17/2024,14443,14473,14051,14201,18480669,HDB,14370.2572,14406.439,14305.9337,5.966,16.5653,-10.5994,42.3077,0.0702,0.2972,282.1332,-0.0168,-0.0231,-0.0189,-0.0148,-0.0189,-0.0537,1.2817,-0.0523,0,1,4,0,6,17,0,0,0,0,1,1270,25450,1892089,14442.6211,14533.0762,23916.4531,24062.582,13281.0049,13530.2461,train
6/18/2024,14232,14322,14171,14292,13156168,HDB,14388.3482,14376.2875,14316.9893,0.0426,13.2608,-13.2182,53.7314,0.0629,0.4066,262.75,0.0063,-0.0105,-0.0167,0.0063,-0.0105,-0.0413,0.9104,-0.0463,0,1,4,1,6,18,0,0,0,0,1,1280,25425,1904944,14201.4082,14442.6211,23672.9043,23916.4531,13209.7939,13281.0049,train
6/19/2024,14322,14322,14051,14292,20405429,HDB,14352.1664,14356.6889,14314.9792,-4.5987,9.6889,-14.2876,60,0.0598,0.4245,254.1353,0,0.0063,-0.0105,-0.0126,0,-0.0271,1.3579,-0.0463,0,1,4,2,6,19,0,0,0,0,1,1280,25445,1904944,14291.8633,14201.4082,23770.3223,23672.9043,13245.3984,13209.7939,train
6/20/2024,14262,14322,14051,14232,18877520,HDB,14291.8631,14323.5222,14312.9691,-12.9931,5.1525,-18.1456,55.9322,0.0488,0.3683,264.9037,-0.0042,-0.0042,0.0021,-0.021,-0.0042,-0.0456,1.2288,-0.0503,0,1,4,3,6,20,0,0,0,0,1,1280,25450,1925964,14291.8633,14291.8633,23526.7754,23770.3223,13209.7939,13245.3984,train
6/21/2024,14232,14232,13960,13960,21814688,HDB,14195.3777,14291.8629,14308.9488,-41.0693,-4.0919,-36.9774,33.9623,0.0505,0.0403,251.9816,-0.0193,-0.0235,-0.0235,-0.034,-0.0235,-0.0444,1.3733,-0.0684,0,1,4,4,6,21,0,0,0,0,1,1280,25450,1895362,14231.5596,14291.8633,24160,23526.7754,13453.0537,13209.7939,train
6/24/2024,13960,14020,13478,13478,27713456,HDB,14050.65,14248.1431,14290.3553,-101.0823,-23.49,-77.5924,26.4706,0.0717,-0.2542,275.6721,-0.0352,-0.0544,-0.0586,-0.0523,-0.0671,-0.0629,1.7305,-0.1006,0,1,4,0,6,24,0,0,0,0,1,1250,25425,1904617,13960.1943,14231.5596,23867.7422,24160,13342.4805,13453.0537,train
6/25/2024,13478,13689,13448,13629,30699023,HDB,13917.9828,14201.4081,14274.777,-134.9228,-45.7765,-89.1463,33.8235,0.0786,-0.0131,273.5184,0.0111,-0.024,-0.0433,-0.0475,-0.0412,-0.0663,1.8128,-0.0905,0,1,4,1,6,25,0,0,0,0,1,1260,25455,1895898,13477.7695,13960.1943,23331.9355,23867.7422,12826.4727,13342.4805,train
6/26/2024,13629,13689,13568,13689,17350810,HDB,13797.3764,14178.7944,14259.1987,-155.088,-67.6388,-87.4491,35.7143,0.0851,0.0939,262.75,0.0044,0.0155,-0.0196,-0.0431,-0.0557,-0.0325,1.0816,-0.0865,0,1,4,2,6,26,0,0,0,0,1,1260,25455,1881658,13628.5273,13477.7695,23380.6465,23331.9355,12937.0459,12826.4727,train
6/27/2024,13689,14020,13568,13840,14715872,HDB,13718.9822,14174.2717,14247.6405,-157.0932,-85.5297,-71.5635,40,0.0864,0.2268,282.1331,0.011,0.0154,0.0265,-0.0279,-0.0489,-0.0065,0.914,-0.0765,0,1,4,3,6,27,0,0,0,0,1,1260,25465,1903110,13688.8311,13628.5273,23380.6465,23380.6465,12937.0459,12937.0459,train
6/28/2024,13840,13870,13689,13870,11328006,HDB,13700.8916,14166.7339,14237.59,-154.4687,-99.3175,-55.1512,37.5,0.0881,0.262,284.2868,0.0022,0.0131,0.0175,-0.0065,-0.0405,-0.0108,0.6938,-0.0744,0,1,4,4,6,28,0,0,0,0,1,1250,25455,1904982,13839.5889,13688.8311,22844.8398,23380.6465,12863.3311,12937.0459,train
7/1/2024,13870,13960,13749,13930,8535262,HDB,13791.3463,14139.5974,14229.5496,-145.8417,-108.6223,-37.2194,43.2836,0.087,0.3297,277.8257,0.0043,0.0065,0.0175,0.033,-0.0193,-0.0382,0.5257,-0.0704,0,1,4,0,7,1,0,0,0,0,0,1250,25445,1904152,13869.7412,13839.5889,22747.4199,22844.8398,12679.043,12863.3311,train
7/2/2024,13960,14593,13960,14533,27364849,HDB,13972.2561,14144.1202,14236.585,-89.3155,-104.761,15.4455,51.2821,0.0885,0.8108,299.3626,0.0424,0.0467,0.0489,0.0643,0.0167,0.0062,1.5917,-0.0302,0,1,4,1,7,2,0,0,0,0,0,1270,25450,1900762,13930.043,13869.7412,22065.4844,22747.4199,12789.6152,12679.043,train
7/3/2024,14593,14774,14593,14774,20855085,HDB,14189.3475,14168.2414,14248.1431,-24.7687,-88.7625,63.9938,54.7619,0.0966,0.9429,301.5162,0.0165,0.0588,0.0632,0.0763,0.0332,0.0332,1.1736,-0.0141,0,1,4,2,7,3,0,0,0,0,0,1280,25450,1930873,14533.0762,13930.043,22309.0332,22065.4844,12863.3311,12789.6152,train
7/4/2024,14835,14835,14654,14804,24052151,HDB,14382.3176,14193.8702,14260.2037,28.4896,-65.3121,93.8017,57.3171,0.1042,0.9126,301.5161,0.002,0.0185,0.0609,0.0674,0.0395,0.0352,1.3205,-0.0121,0,1,4,3,7,4,0,0,0,0,0,1280,25450,1930873,14774.2881,14533.0762,22893.5488,22309.0332,12937.0459,12863.3311,train
7/5/2024,14835,14835,14593,14714,13353971,HDB,14551.1664,14214.9763,14265.229,62.6758,-39.7145,102.3903,61.039,0.109,0.822,288.5939,-0.0061,-0.0041,0.0124,0.0591,0.0526,0.0291,0.7242,-0.0181,0,1,4,4,7,5,0,0,0,0,0,1280,25450,1954356,14804.4395,14774.2881,22893.5488,22893.5488,13010.7617,12937.0459,train
7/8/2024,14774,14774,14593,14714,41525441,HDB,14707.9549,14230.0521,14269.7517,88.7457,-14.0225,102.7681,59.4595,0.1128,0.8016,290.7476,0,-0.0061,-0.0041,0.0548,0.0878,0.0207,2.0758,-0.0181,0,1,4,0,7,8,0,0,0,0,0,1280,25412,1924232,14713.9854,14804.4395,22893.5488,22893.5488,13047.6191,13010.7617,train
7/9/2024,14654,15257,14654,15227,59728158,HDB,14846.6521,14281.3098,14282.8174,149.0487,18.5918,130.457,67.033,0.1285,1.0152,314.4381,0.0342,0.0342,0.0281,0.0466,0.1109,0.0697,2.6991,0,0,1,4,1,7,9,0,0,0,0,0,1290,25415,1928463,14713.9854,14713.9854,22844.8398,22893.5488,13084.4775,13047.6191,train
7/10/2024,15227,15317,14955,15046,13373580,HDB,14900.9252,14309.9539,14292.3654,180.1647,50.9064,129.2583,64.2105,0.1365,0.8768,320.8991,-0.012,0.0223,0.0223,0.0182,0.0945,0.0388,0.6031,-0.0119,0,1,4,2,7,10,0,0,0,0,0,1290,25413,1938197,15226.5625,14713.9854,22747.4199,22844.8398,13195.0508,13084.4775,train
7/11/2024,15046,15317,15046,15257,51042871,HDB,14991.3803,14346.1358,14302.4159,219.3269,84.5905,134.7365,73.1183,0.1479,0.9291,320.8991,0.0139,0.002,0.0362,0.0301,0.0975,0.0486,2.1597,0,0,1,4,3,7,11,0,0,0,0,0,1280,25415,1973322,15045.6533,15226.5625,22552.582,22747.4199,13158.1924,13195.0508,train
7/12/2024,15711,15743,15389,15518,16320552,HDB,15152.1379,14399.8934,14324.8579,268.3353,121.3394,146.9959,89.4932,0.1644,0.9722,316.8437,0.017,0.0309,0.0189,0.0532,0.1123,0.0718,0.6935,0,0,1,4,4,7,12,0,0,0,0,0,1280,25420,1972893,15256.7148,15045.6533,22211.6133,22552.582,13195.0508,13158.1924,train
7/15/2024,15550,15711,15486,15678,48444241,HDB,15345.0234,14473.7437,14349.9772,316.4888,160.3693,156.1195,89.5332,0.1809,0.9601,315.6781,0.0103,0.0273,0.0412,0.0635,0.1182,0.0989,1.9352,0,0,1,4,0,7,15,0,0,0,0,0,1280,25410,1979388,15517.7734,15256.7148,22211.6133,22211.6133,13231.9082,13195.0508,train
7/16/2024,15711,15935,15646,15903,19798838,HDB,15480.3725,14554.3159,14383.87,368.5495,202.0054,166.5442,90.158,0.1996,0.9644,327.7169,0.0142,0.0245,0.0415,0.0435,0.0901,0.1068,0.7806,0,0,1,4,1,7,16,0,0,0,0,0,1280,25360,2007699,15678.4131,15517.7734,22065.4844,22211.6133,13010.7617,13231.9082,train
7/17/2024,15935,16321,15807,16192,29483880,HDB,15709.7336,14649.3457,14430.1198,428.204,247.2451,180.9589,90.6284,0.2211,0.9765,332.1293,0.018,0.0323,0.0426,0.0735,0.0917,0.1249,1.1419,0,0,1,4,2,7,17,0,0,0,0,0,1270,25375,2002686,15903.3076,15678.4131,22114.1934,22065.4844,13158.1924,13010.7617,train
7/18/2024,16225,16257,15807,16128,58774050,HDB,15884.0312,14744.1778,14473.7912,464.9363,290.7833,174.1529,88.5442,0.2353,0.899,351.3351,-0.004,0.014,0.0283,0.0555,0.0856,0.1251,2.1131,-0.004,0,1,4,3,7,18,0,0,0,0,0,1270,25315,1995509,16192.459,15903.3076,23088.3867,22114.1934,13158.1924,13158.1924,train
7/19/2024,16160,16192,15871,16032,11847492,HDB,15986.8404,14847.7591,14517.8663,480.7279,328.7722,151.9557,85.4338,0.2403,0.8319,359.2079,-0.006,-0.01,0.008,0.0326,0.0858,0.1384,0.4337,-0.0099,0,1,4,4,7,19,0,0,0,0,0,1260,25310,1949302,16128.2031,16192.459,23088.3867,23088.3867,13268.7646,13158.1924,train
7/22/2024,15968,16257,15807,16257,20056247,HDB,16102.5008,14986.7063,14563.6795,505.5623,364.1303,141.432,83.3052,0.2359,0.8593,343.9546,0.0139,0.0079,0.004,0.0362,0.0997,0.1875,0.7447,0,0,1,4,0,7,22,0,0,0,0,0,1250,25300,1945685,16031.8193,16128.2031,22796.1289,23088.3867,13563.627,13268.7646,train
7/23/2024,16289,16321,15935,16096,13415444,HDB,16141.0543,15110.0837,14605.8104,506.4435,392.5929,113.8506,76.3612,0.2266,0.788,354.2634,-0.0099,0.004,-0.002,0.012,0.0555,0.1664,0.5146,-0.0099,0,1,4,1,7,23,0,0,0,0,0,1230,25325,1957866,16256.7148,16031.8193,23039.6777,22796.1289,13711.0566,13563.627,train
7/24/2024,15968,16128,15807,16096,14102699,HDB,16121.7775,15230.4459,14636.8856,501.3624,414.3468,87.0156,76.0734,0.2137,0.7659,364.2899,0,-0.0099,0.004,-0.006,0.0675,0.162,0.5444,-0.0099,0,1,4,2,7,24,0,0,0,0,0,1240,25345,1966502,16096.0752,16256.7148,22455.1621,23039.6777,13084.4775,13711.0566,train
7/25/2024,16032,16096,15839,16096,8569655,HDB,16115.352,15343.2703,14667.4584,491.668,429.811,61.857,78.9568,0.1996,0.7458,365.4193,0,0,-0.0099,-0.002,0.0536,0.151,0.3348,-0.0099,0,1,4,3,7,25,0,0,0,0,0,1230,25350,1916847,16096.0752,16096.0752,22406.4531,22455.1621,13231.9082,13084.4775,train
7/26/2024,16096,16257,16032,16128,12086848,HDB,16134.6287,15456.1934,14690.5261,481.0325,440.0553,40.9772,79.2364,0.1814,0.7397,368.5611,0.002,0.002,0.002,0.006,0.0386,0.1509,0.4715,-0.0079,0,1,4,4,7,26,0,0,0,0,0,1240,25285,1934776,16096.0752,16096.0752,22162.9043,22406.4531,13121.335,13231.9082,train
7/29/2024,16160,16225,16096,16225,7815326,HDB,16128.2031,15570.9206,14716.7079,474.9068,447.0256,27.8811,74.9207,0.1596,0.7631,334.6668,0.006,0.008,0.008,-0.002,0.0342,0.1525,0.3053,-0.002,0,1,4,0,7,29,0,0,0,0,0,1250,25300,1933727,16128.2031,16096.0752,22162.9043,22162.9043,13158.1924,13121.335,train
7/30/2024,16225,16257,16096,16257,24856904,HDB,16160.3311,15657.1025,14743.4251,467.2582,451.0721,16.1861,82.6675,0.1503,0.7548,320.2968,0.002,0.0079,0.0099,0.0099,0.022,0.1121,0.9757,0,0,1,4,1,7,30,0,0,0,0,0,1250,25275,1954326,16224.5869,16128.2031,22162.9043,22162.9043,13342.4805,13158.1924,train
7/31/2024,16321,16899,16289,16899,15733679,HDB,16320.9707,15763.3518,14782.8617,507.1992,462.2976,44.9016,85.9404,0.1553,0.9641,346.8107,0.0388,0.0407,0.0467,0.0487,0.0427,0.1344,0.6239,0,0,1,4,2,7,31,1,0,0,0,0,1250,25275,1971797,16256.7148,16224.5869,22357.7422,22162.9043,13268.7646,13342.4805,train
8/1/2024,16931,17156,16514,16578,12872147,HDB,16417.3545,15852.0295,14820.9639,507.0828,471.2546,35.8282,72.6027,0.1498,0.8056,357.9967,-0.0192,0.0196,0.0215,0.0295,0.0275,0.1131,0.522,-0.019,0,1,4,3,8,1,0,0,0,0,0,1230,25235,1975573,16899.2734,16256.7148,22650,22357.7422,13379.3379,13268.7646,train
8/2/2024,16449,16771,16000,16771,16101272,HDB,16545.8662,15954.8683,14862.2789,516.5903,480.3217,36.2686,72.973,0.1413,0.8618,397.0092,0.0116,-0.0076,0.0311,0.0391,0.0451,0.1308,0.6493,-0.0076,0,1,4,4,8,2,0,0,0,0,0,1240,25215,1966468,16577.9941,16899.2734,22406.4531,22650,13047.6191,13379.3379,train
8/5/2024,16514,16707,15614,15743,24245908,HDB,16449.4824,16006.3024,14890.9817,436.139,471.4852,-35.3462,47.4747,0.1215,0.3644,458.9702,-0.0633,-0.0517,-0.0709,-0.0302,-0.0321,0.0676,1.0131,-0.0684,0,1,4,0,8,5,0,0,0,0,0,1190,25205,1946239,16770.7617,16577.9941,22893.5488,22406.4531,13084.4775,13047.6191,train
8/6/2024,16064,16257,15646,15968,21836009,HDB,16391.6521,16043.3525,14922.9303,386.0775,454.4036,-68.3262,46.3918,0.1123,0.4579,465.8547,0.0142,-0.0491,-0.0375,-0.0179,-0.008,0.0475,0.9908,-0.0551,0,1,4,1,8,6,0,0,0,0,0,1210,25080,1926427,15742.668,16770.7617,21724.5176,22893.5488,12384.1807,13084.4775,train
8/7/2024,16000,16064,15582,15968,9906655,HDB,16205.3102,16089.448,14952.8687,342.4557,432.0141,-89.5583,47.3684,0.0958,0.421,468.1495,0,0.0142,-0.0491,-0.0567,-0.008,0.0595,0.4531,-0.0551,0,1,4,2,8,7,0,0,0,0,0,1220,25130,1931399,15967.5635,15742.668,21724.5176,21724.5176,12789.6152,12384.1807,train
8/8/2024,15775,16385,15775,16032,43531641,HDB,16096.0752,16128.2032,14976.8427,309.5024,407.5117,-98.0094,50,0.0825,0.4276,488.8032,0.004,0.004,0.0182,-0.0335,-0.004,0.0496,2.0257,-0.0513,0,1,4,3,8,8,0,0,0,0,0,1210,25155,1958958,15967.5635,15967.5635,21237.4199,21724.5176,12568.4697,12789.6152,train
8/9/2024,16257,16482,16096,16385,18331889,HDB,16018.9682,16171.5759,15005.7018,308.3491,387.6792,-79.3301,52.0408,0.0753,0.6755,488.8031,0.0218,0.0258,0.0258,-0.0233,0.0158,0.0544,0.8491,-0.0304,0,1,4,4,8,9,0,0,0,0,0,1220,25135,1965401,16031.8193,15967.5635,20311.9355,21237.4199,12457.8965,12568.4697,train
8/12/2024,16449,16707,16192,16417,38483847,HDB,16153.9053,16208.5229,15029.5685,306.4945,371.4423,-64.9478,55.3191,0.0705,0.6828,497.9825,0.002,0.0238,0.0278,0.042,0.0118,0.0461,1.8245,-0.0285,0,1,4,0,8,12,0,0,0,0,0,1230,25090,1986324,16385.2266,16031.8193,20555.4844,20311.9355,12605.3271,12457.8965,train
8/13/2024,16482,16771,16321,16674,35746506,HDB,16295.268,16247.0764,15059.2266,322.0519,361.5642,-39.5123,58.8235,0.0724,0.8632,507.1619,0.0155,0.0175,0.0393,0.0433,0.0254,0.0473,1.633,-0.0133,0,1,4,1,8,13,0,0,0,0,0,1230,25120,1992171,16417.3535,16385.2266,20701.6133,20555.4844,12715.9004,12605.3271,train
8/14/2024,16835,16835,16546,16642,23018937,HDB,16430.2053,16269.5659,15091.8668,328.0078,354.8529,-26.8451,58.2524,0.0754,0.8038,509.4568,-0.0019,0.0136,0.0156,0.0414,-0.0153,0.0274,1.0673,-0.0152,0,1,4,2,8,14,0,0,0,0,0,1230,25115,1969731,16674.377,16417.3535,20458.0645,20701.6133,12715.9004,12715.9004,train
8/15/2024,16642,17221,16642,16803,19591853,HDB,16584.4191,16303.3002,15123.6667,341.7506,352.2324,-10.4818,59.8131,0.0802,0.8823,534.7001,0.0096,0.0077,0.0232,0.047,0.0135,0.041,0.9992,-0.0057,0,1,4,3,8,15,0,0,0,0,0,1220,25020,1973301,16642.25,16674.377,20652.9043,20458.0645,12679.043,12715.9004,train
8/16/2024,16964,17381,16674,17381,22553921,HDB,16783.6121,16370.7688,15170.1303,394.7556,360.7371,34.0185,64.7541,0.0975,1.133,576.0074,0.0338,0.0434,0.0415,0.059,0.0358,0.0808,1.1197,0,0,1,4,4,8,16,0,0,0,0,0,1250,25035,2011107,16802.8887,16642.25,20604.1934,20652.9043,12605.3271,12679.043,train
8/19/2024,17445,17606,17253,17349,21894836,HDB,16969.9539,16425.3862,15220.0785,429.2221,374.4341,54.788,63.9344,0.1105,1.0091,589.7764,-0.0019,0.032,0.0416,0.0552,0.0972,0.065,1.082,-0.0018,0,1,4,0,8,19,0,0,0,0,0,1260,25050,2014889,17381.1914,16802.8887,20896.4512,20604.1934,12900.1885,12605.3271,train
8/20/2024,17317,17445,17156,17221,11006323,HDB,17079.1887,16481.61,15264.3673,441.0827,387.7638,53.3189,54.717,0.1164,0.8852,564.5331,-0.0074,-0.0093,0.0246,0.0322,0.0755,0.0675,0.5472,-0.0092,0,1,4,1,8,20,0,0,0,0,0,1270,24960,2015273,17349.0625,17381.1914,21334.8398,20896.4512,12900.1885,12900.1885,train
8/21/2024,17221,17510,17156,17413,13333585,HDB,17233.4023,16547.4721,15318.9042,460.726,402.3562,58.3698,62.7451,0.124,0.9218,543.8797,0.0111,0.0037,0.0018,0.0453,0.0867,0.0787,0.6642,0,0,1,4,2,8,21,0,0,0,0,0,1280,24915,2009317,17220.5508,17349.0625,21286.1289,21334.8398,12937.0459,12900.1885,train
8/22/2024,17413,17478,17188,17413,8748028,HDB,17355.4883,16613.3343,15376.9588,470.8657,416.0581,54.8076,60.4166,0.1291,0.873,509.4568,0,0.0111,0.0037,0.0357,0.0827,0.0787,0.4356,0,0,1,4,3,8,22,0,0,0,0,0,1280,24930,1986882,17413.3184,17220.5508,21432.2578,21286.1289,13195.0508,12937.0459,train
8/23/2024,17413,17445,17253,17413,17561997,HDB,17361.9137,16677.59,15433.5058,473.4439,427.5353,45.9086,90.625,0.1323,0.8334,440.6113,0,0,0.0111,0.0018,0.0609,0.0767,0.8626,0,0,1,4,4,8,23,0,0,0,0,0,1290,24960,2012946,17413.3184,17413.3184,21773.2266,21432.2578,13268.7646,13195.0508,train
8/26/2024,17445,17478,17253,17413,11072465,HDB,17374.7648,16737.0266,15482.5149,470.0685,436.0419,34.0266,89.4737,0.1349,0.7996,413.0731,0,0,0,0.0037,0.0589,0.0707,0.5396,0,0,1,4,0,8,26,0,0,0,0,0,1280,24965,2020814,17413.3184,17413.3184,21821.9355,21773.2266,13195.0508,13268.7646,train
8/27/2024,17445,17478,17317,17413,8162688,HDB,17413.3184,16794.8568,15532.0265,462.067,441.2469,20.8201,89.4737,0.1362,0.7705,390.1246,0,0,0,0.0111,0.0434,0.0687,0.4146,0,0,1,4,1,8,27,0,0,0,0,0,1280,24860,2010956,17413.3184,17413.3184,21919.3555,21821.9355,13121.335,13195.0508,train
8/28/2024,17478,17510,17317,17381,10581458,HDB,17406.893,16818.9527,15583.5153,447.9695,442.5915,5.3781,87.5,0.1394,0.7397,360.2915,-0.0018,-0.0018,-0.0018,-0.0018,0.0434,0.0281,0.5446,-0.0018,0,1,4,2,8,28,0,0,0,0,0,1280,24820,1995750,17413.3184,17413.3184,,21919.3555,13084.4775,13121.335,train
8/29/2024,17413,17767,17381,17574,13308528,HDB,17439.0211,16868.7509,15638.2169,447.1969,443.5125,3.6843,86.2745,0.1439,0.7906,355.7019,0.011,0.0092,0.0092,0.0092,0.0449,0.0583,0.6842,0,0,1,4,3,8,29,0,0,0,0,0,1280,24855,2018303,17381.1914,17413.3184,22406.4531,,13084.4775,13084.4775,train
8/30/2024,17638,17799,17542,17799,22866422,HDB,17516.1281,16920.1555,15696.6667,459.4355,446.6971,12.7384,87.7193,0.1514,0.8429,337.3431,0.0127,0.0237,0.0219,0.0219,0.0237,0.0595,1.1555,0,0,1,4,4,8,30,0,0,0,0,0,1280,24870,1994014,17573.959,17381.1914,22406.4531,22406.4531,13158.1924,13084.4775,train
9/4/2024,17638,17670,17253,17413,13457620,HDB,17516.1281,17003.688,15746.6809,433.0336,443.9644,-10.9308,68.8525,0.1377,0.6749,344.2275,-0.0219,-0.0092,0.0018,0,0.0037,0.1009,0.6991,-0.0217,0,1,4,2,9,4,0,0,0,0,1,1280,24860,1992892,17798.8535,17573.959,22747.4199,22406.4531,13195.0508,13158.1924,train
9/5/2024,17478,17478,17156,17317,9993963,HDB,17496.8516,17071.1566,15798.6063,399.7248,435.1165,-35.3917,66.6667,0.1255,0.6148,346.5223,-0.0056,-0.0274,-0.0147,-0.0056,0.0056,0.0811,0.5356,-0.0271,0,1,4,3,9,5,0,0,0,0,1,1270,24852,2006633,17413.3184,17798.8535,22406.4531,22747.4199,13010.7617,13195.0508,train
9/6/2024,17317,17349,17156,17188,12294612,HDB,17458.298,17132.1997,15843.8672,358.8212,419.8574,-61.0362,59.6774,0.1094,0.53,318.9842,-0.0074,-0.013,-0.0349,-0.0112,-0.013,0.0737,0.6548,-0.0343,0,1,4,4,9,6,0,0,0,0,1,1270,24730,1982550,17316.9355,17413.3184,22211.6133,22406.4531,12973.9043,13010.7617,train
9/9/2024,17221,17221,16803,17028,9829464,HDB,17349.0633,17181.9979,15885.4457,309.8707,397.8601,-87.9894,38.7755,0.0912,0.4016,298.3305,-0.0094,-0.0168,-0.0224,-0.0316,-0.0224,0.0603,0.5751,-0.0433,0,1,4,0,9,9,0,0,0,0,1,1270,24600,1978693,17188.4238,17316.9355,22211.6133,22211.6133,13047.6191,12973.9043,train
9/10/2024,17092,17092,16771,16899,9777951,HDB,17169.1473,17207.7003,15926.3899,257.7362,369.8353,-112.0992,36.5385,0.0818,0.2808,296.0356,-0.0076,-0.017,-0.0244,-0.0519,-0.03,0.0309,0.5868,-0.0505,0,1,4,1,9,10,0,0,0,0,1,1260,24680,1993459,17027.7852,17188.4238,22065.4844,22211.6133,12973.9043,13047.6191,train
9/11/2024,16899,16964,16674,16931,12410866,HDB,17072.7637,17233.4026,15971.8897,216.5157,339.1714,-122.6557,40.8163,0.0712,0.2539,296.0356,0.0019,-0.0057,-0.0151,-0.0281,-0.0281,0.0308,0.808,-0.0487,0,1,4,2,9,11,0,0,0,0,1,1250,24660,1991685,16899.2734,17027.7852,21675.8066,22065.4844,13121.335,12973.9043,train
9/12/2024,16996,16996,16803,16835,9072024,HDB,16976.3801,17241.4347,16014.2756,174.0644,306.15,-132.0856,30.4348,0.068,0.1535,284.5612,-0.0057,-0.0038,-0.0114,-0.0282,-0.0338,0.0096,0.6468,-0.0542,0,1,4,3,9,12,0,0,0,0,1,1260,24550,2013663,16931.4004,16899.2734,21529.6777,21675.8066,13158.1924,13121.335,train
9/13/2024,16899,17028,16803,16964,8610274,HDB,16931.4012,17257.4986,16058.8034,149.0728,274.7345,-125.6617,36,0.0617,0.2239,279.9717,0.0076,0.0019,0.0038,-0.0132,-0.0243,0.0191,0.6471,-0.0469,0,1,4,4,9,13,0,0,0,0,1,1250,24575,2039496,16835.0176,16931.4004,21724.5176,21529.6777,13379.3379,13158.1924,train
